County,Name,Category,Address,"City, State",Phone
new_york,HAMILTON PHARMACY INC,(pharmacy dme freestanding),3293 BROADWAY,"NEW YORK, NEW YORK",(212) 281-0488
new_york,BLUE POND RX INC,(pharmacy dme freestanding),115 W 128TH ST,"NEW YORK, NEW YORK",(646) 930-2939
new_york,CVS ALBANY LLC #17728,(pharmacy dme freestanding),400 GRAND ST,"NEW YORK, NEW YORK",(212) 477-8139
new_york,ALISONS PHARMACY INC,(pharmacy dme freestanding),12 BOWERY,"NEW YORK, NEW YORK",(212) 227-7065
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),51 ASTOR PL,"NEW YORK, NEW YORK",(212) 777-1638
new_york,FAMILY PLUS PHARMACY CORP,(pharmacy dme freestanding),102 MOTT ST,"NEW YORK, NEW YORK",(212) 732-3388
new_york,SMARTRX PHARMACY INC,(pharmacy dme freestanding),1706 LEXINGTON AVE,"NEW YORK, NEW YORK",(718) 742-7622
new_york,DUANE READE #400,(pharmacy dme freestanding),17 JOHN ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,PEOPLES PHARMACY,(pharmacy dme freestanding),65 MOTT ST,"NEW YORK, NEW YORK",(212) 285-0994
new_york,DUANE READE #415,(pharmacy dme freestanding),1235 LEXINGTON AVE,"NEW YORK, NEW YORK",(847) 527-4410
new_york,CVS PHARMACY 11384,(pharmacy dme freestanding),217 BROADWAY,"NEW YORK, NEW YORK",(212) 331-7895
new_york,MMAZ CHEMISTS INC,(pharmacy dme freestanding),1207 2ND AVE,"NEW YORK, NEW YORK",(212) 758-1199
new_york,ALRITE PHARMACY INC,(pharmacy dme freestanding),161 HESTER ST,"NEW YORK, NEW YORK",(212) 965-8868
new_york,MANHATTAN SPECIALTY RX INC,(pharmacy dme freestanding),807 W 181ST ST,"NEW YORK, NEW YORK",(212) 727-0800
new_york,TU QUYNH PHARMACY,(pharmacy dme freestanding),230 GRAND ST,"NEW YORK, NEW YORK",(212) 219-8998
new_york,VIM DRUGS,(pharmacy dme freestanding),3835 BROADWAY,"NEW YORK, NEW YORK",(212) 927-0220
new_york,FAMILY PHARMACY & SURGICAL INC,(pharmacy dme freestanding),379 W 125TH ST,"NEW YORK, NEW YORK",(212) 222-1300
new_york,ECOGREEN PHARMACY,(pharmacy dme freestanding),1600 MADISON AVE,"NEW YORK, NEW YORK",(917) 331-5912
new_york,HARLEM RX INC,(pharmacy dme freestanding),102 W 116TH ST,"NEW YORK, NEW YORK",(212) 666-8100
new_york,CENTER PHARMACY INC,(pharmacy dme freestanding),1290 AMSTERDAM AVE,"NEW YORK, NEW YORK",(212) 222-7922
new_york,RDS PHARMACY INC,(pharmacy dme freestanding),225 MADISON ST,"NEW YORK, NEW YORK",(212) 227-5227
new_york,FIVE STAR DRUGS INC,(pharmacy dme freestanding),146 NAGLE AVE,"NEW YORK, NEW YORK",(212) 304-0649
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),215 PARK AVE S,"NEW YORK, NEW YORK",(401) 765-1500
new_york,WALGREENS SPECIALTY PHARMACY #16547,(pharmacy dme freestanding),3954 BROADWAY,"NEW YORK, NEW YORK",(847) 527-2207
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),241 W 57TH ST,"NEW YORK, NEW YORK",(401) 765-1500
new_york,ELDERBERRY PHARMACY INC,(pharmacy dme freestanding),2095 MADISON AVE,"NEW YORK, NEW YORK",(212) 491-2501
new_york,LENOX AVENUE NORTH CORP,(pharmacy dme freestanding),543 MALCOLM X BLVD,"NEW YORK, NEW YORK",(212) 283-2136
new_york,THIRD AVE APOTHECARY INC,(pharmacy dme freestanding),1025A 3RD AVE,"NEW YORK, NEW YORK",(212) 230-1700
new_york,TWIN PHARMACY 2 CORP,(pharmacy dme freestanding),4073 BROADWAY # 4075,"NEW YORK, NEW YORK",(212) 927-3100
new_york,DUANE READE #239,(pharmacy dme freestanding),721 9TH AVE,"NEW YORK, NEW YORK",(847) 527-4410
new_york,LEX DRUGS RX INC,(pharmacy dme freestanding),1787 LEXINGTON AVE,"NEW YORK, NEW YORK",(212) 426-0402
new_york,APTEKA PHARMACY,(pharmacy dme freestanding),1743 AMSTERDAM AVE,"NEW YORK, NEW YORK",(718) 389-4544
new_york,LEVITT PHARMACY,(pharmacy dme freestanding),407 GRAND ST,"NEW YORK, NEW YORK",(212) 475-5760
new_york,HARLEM STAR PHARMACY INC,(pharmacy dme freestanding),67 W 137TH ST,"NEW YORK, NEW YORK",(212) 926-7500
new_york,VIM PHARMACY,(pharmacy dme freestanding),39 SHERMAN AVE FL GROUND,"NEW YORK, NEW YORK",(212) 567-5533
new_york,AID PHARMACY NY CORP,(pharmacy dme freestanding),139 CENTRE ST PH 108,"NEW YORK, NEW YORK",(212) 965-9688
new_york,MILLENIA RX CORP,(pharmacy dme freestanding),469 W 125TH ST,"NEW YORK, NEW YORK",(646) 767-9131
new_york,DUANE READE #130,(pharmacy dme freestanding),4 PARK AVE,"NEW YORK, NEW YORK",(847) 527-4410
new_york,DUANE READE #138,(pharmacy dme freestanding),333 7TH AVE,"NEW YORK, NEW YORK",(847) 527-4410
new_york,MSC PHARMACY INC,(pharmacy dme freestanding),914 COLUMBUS AVE,"NEW YORK, NEW YORK",(212) 663-7440
new_york,SANTA ISABEL PHARMACY INC,(pharmacy dme freestanding),145 SHERMAN AVE,"NEW YORK, NEW YORK",(212) 567-1444
new_york,CVS PHARMACY #11075,(pharmacy dme freestanding),2833 BROADWAY,"NEW YORK, NEW YORK",(917) 421-8287
new_york,SEVENTH ELM DRUG CORP,(pharmacy dme freestanding),56 7TH AVE,"NEW YORK, NEW YORK",(212) 255-6100
new_york,DUANE READE #223,(pharmacy dme freestanding),700 8TH AVE STE G4,"NEW YORK, NEW YORK",(847) 527-4410
new_york,ST LUKES ROOSEVELT HOSPITAL CENTER,(pharmacy dme freestanding),1111 AMSTERDAM AVE,"NEW YORK, NEW YORK",(212) 636-3600
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),2686 BROADWAY,"NEW YORK, NEW YORK",(401) 765-1500
new_york,CVS PHARMACY #10041,(pharmacy dme freestanding),500 W 23RD ST,"NEW YORK, NEW YORK",(401) 765-1500
new_york,ABC-RIFAIE RX INC,(pharmacy dme freestanding),1873 2ND AVE,"NEW YORK, NEW YORK",(212) 423-1110
new_york,PANCARE PHARMACY INC,(pharmacy dme freestanding),22 BOWERY,"NEW YORK, NEW YORK",(212) 240-2312
new_york,MIDTOWN EAST PHARMACY& SURGICAL LLC,(pharmacy dme freestanding),161 MADISON AVE,"NEW YORK, NEW YORK",(212) 213-2444
new_york,HARLEM SPECIALTY DRUG CORP,(pharmacy dme freestanding),1994 3RD AVE,"NEW YORK, NEW YORK",(212) 427-7123
new_york,EAST VILLAGE PRESCRIPTION CTR,(pharmacy dme freestanding),72 AVENUE A,"NEW YORK, NEW YORK",(212) 260-4878
new_york,BETTER HEALTH RX CORP,(pharmacy dme freestanding),503 W 125TH ST,"NEW YORK, NEW YORK",(212) 222-8600
new_york,18 PHARMACY INC,(pharmacy dme freestanding),89 BOWERY,"NEW YORK, NEW YORK",(212) 571-0027
new_york,HEALTHLINE PHARMACY INC,(pharmacy dme freestanding),222 8TH AVE,"NEW YORK, NEW YORK",(212) 255-3100
new_york,ROYAL PHARMACY,(pharmacy dme freestanding),5030 BROADWAY,"NEW YORK, NEW YORK",(212) 567-9800
new_york,79TH STREET PHARMACY INC,(pharmacy dme freestanding),215 W 79TH ST,"NEW YORK, NEW YORK",(646) 370-5978
new_york,FAIRVIEW PHARMACY,(pharmacy dme freestanding),4480 BROADWAY,"NEW YORK, NEW YORK",(212) 567-3384
new_york,DUANE READE #242,(pharmacy dme freestanding),401 E 86TH ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,MADISON RX PHARMACY INC,(pharmacy dme freestanding),203 MADISON ST,"NEW YORK, NEW YORK",(646) 918-7225
new_york,AVALON PHARMACY INC,(pharmacy dme freestanding),7 2ND AVE,"NEW YORK, NEW YORK",(212) 260-3131
new_york,APOLLO PHARMACY LLC,(pharmacy dme freestanding),2255 ADAM CLAYTON POWELL JR BLVD,"NEW YORK, NEW YORK",(917) 477-3472
new_york,PAY LESS RX PHARMACY,(pharmacy dme freestanding),567 W 207TH ST,"NEW YORK, NEW YORK",(212) 544-0020
new_york,CVS PHARMACY #10933,(pharmacy dme freestanding),161 AVENUE OF THE AMERICAS,"NEW YORK, NEW YORK",(401) 765-1500
new_york,ST JESUS PHARMACY CORP,(pharmacy dme freestanding),4180 BROADWAY,"NEW YORK, NEW YORK",(212) 923-5733
new_york,PRO LIFE APOTHECARY CORP,(pharmacy dme freestanding),1235 1ST AVE,"NEW YORK, NEW YORK",(212) 628-1110
new_york,PRAMUKH RX INC,(pharmacy dme freestanding),2490 FREDERICK DOUGLASS BLVD,"NEW YORK, NEW YORK",(212) 253-4661
new_york,DUANE READE #489,(pharmacy dme freestanding),3387 BROADWAY,"NEW YORK, NEW YORK",(847) 527-4410
new_york,8TH AVE PHARMACY,(pharmacy dme freestanding),2854 FREDERICK DOUGLASS BLVD,"NEW YORK, NEW YORK",(212) 234-3900
new_york,DUANE READE #354,(pharmacy dme freestanding),194 E 2ND ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,HEALTHWISE PHARMACY II INC,(pharmacy dme freestanding),1494 YORK AVE,"NEW YORK, NEW YORK",(212) 472-5600
new_york,L & V PHARMACY INC,(pharmacy dme freestanding),99 NASSAU ST,"NEW YORK, NEW YORK",(212) 962-4900
new_york,EAST VILLAGE PRESCRIPTION CENTER,(pharmacy dme freestanding),41 AVENUE A,"NEW YORK, NEW YORK",(212) 260-4878
new_york,YORK AVENUE APOTHECARY LLC,(pharmacy dme freestanding),1631 YORK AVE,"NEW YORK, NEW YORK",(212) 737-8800
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),222 E 34TH ST,"NEW YORK, NEW YORK",(401) 765-1500
new_york,BLOCKCHAIN PHARMACY,(pharmacy dme freestanding),2139 3RD AVE,"NEW YORK, NEW YORK",(212) 348-5019
new_york,TOWN DRUG AT BROADWAY INC,(pharmacy dme freestanding),4764 BROADWAY,"NEW YORK, NEW YORK",(212) 304-9582
new_york,CLAREMONT PHARMACY,(pharmacy dme freestanding),3181 BROADWAY,"NEW YORK, NEW YORK",(212) 662-0220
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),1500 LEXINGTON AVE,"NEW YORK, NEW YORK",(212) 289-3846
new_york,CITY DRUG & SURGICAL INC,(pharmacy dme freestanding),17 AUDUBON AVE,"NEW YORK, NEW YORK",(212) 543-1554
new_york,ESQUIRE PHARMACY,(pharmacy dme freestanding),277 1ST AVE,"NEW YORK, NEW YORK",(212) 228-2260
new_york,CO BIGELOW CHEMISTS INC,(pharmacy dme freestanding),414 AVENUE OF THE AMERICAS,"NEW YORK, NEW YORK",(212) 533-2700
new_york,SIYA RX INC,(pharmacy dme freestanding),206 1ST AVE,"NEW YORK, NEW YORK",(212) 253-8686
new_york,KARNABY DRUGS,(pharmacy dme freestanding),3851 BROADWAY,"NEW YORK, NEW YORK",(212) 928-7700
new_york,MEDS,(pharmacy dme freestanding),1104 2ND AVE,"NEW YORK, NEW YORK",(212) 371-6000
new_york,NAMDOR INC,(pharmacy dme freestanding),686 MAIN ST,"ROOSEVELT ISLAND, NEW YORK",(212) 644-4125
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),130 LENOX AVE,"NEW YORK, NEW YORK",(401) 765-1500
new_york,VILLY KX PHARMACY,(pharmacy dme freestanding),183 HESTER ST,"NEW YORK, NEW YORK",(212) 226-8971
new_york,DUANE READE #225,(pharmacy dme freestanding),2864 BROADWAY,"NEW YORK, NEW YORK",(847) 527-4410
new_york,ELENI INTERNATIONAL INC,(pharmacy dme freestanding),246 8TH AVE FL 2 STE A,"NEW YORK, NEW YORK",(212) 414-9755
new_york,DUANE READE 15940,(pharmacy dme freestanding),185 GREENWICH ST STE LL5155,"NEW YORK, NEW YORK",(847) 527-4410
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),1622 3RD AVE,"NEW YORK, NEW YORK",(212) 876-7016
new_york,UPPER EASTSIDE CHEMISTS INC,(pharmacy dme freestanding),855 LEXINGTON AVE FRNT 1,"NEW YORK, NEW YORK",(212) 734-5678
new_york,CORNER CHEMISTS PHARMACY LLC,(pharmacy dme freestanding),11 HENRY ST,"NEW YORK, NEW YORK",(646) 869-8881
new_york,GENERAL CARE PHARMACY INC,(pharmacy dme freestanding),159 E BROADWAY,"NEW YORK, NEW YORK",(212) 227-7262
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),387 PARK AVE S,"NEW YORK, NEW YORK",(401) 765-1500
new_york,LOS PRIMOS PHARMNACY INC,(pharmacy dme freestanding),1511 SAINT NICHOLAS AVE,"NEW YORK, NEW YORK",(212) 389-1212
new_york,ROR MADISON PHARMACY INC,(pharmacy dme freestanding),1636 MADISON AVE,"NEW YORK, NEW YORK",(212) 369-0700
new_york,SEVEN HILLS DRUGS INC,(pharmacy dme freestanding),165 W 127TH ST,"NEW YORK, NEW YORK",(212) 666-3600
new_york,UPTOWN CARE PHARMACY,(pharmacy dme freestanding),2254 2ND AVE,"NEW YORK, NEW YORK",(212) 221-8355
new_york,DUANE READE #194,(pharmacy dme freestanding),2683 BROADWAY # 7,"NEW YORK, NEW YORK",(847) 527-4410
new_york,SECOND AVE CHEMIST INC,(pharmacy dme freestanding),101 2ND AVE,"NEW YORK, NEW YORK",(212) 473-1587
new_york,NORTH SHORE LIJ HEALTH SYSTEM,(pharmacy dme freestanding),100 E 77TH ST,"NEW YORK, NEW YORK",(212) 434-4980
new_york,PEOPLE CHOICE PHARMACY INC,(pharmacy dme freestanding),527 GRAND ST,"NEW YORK, NEW YORK",(212) 388-0888
new_york,ARCELY PHARMACY INC,(pharmacy dme freestanding),1603 SAINT NICHOLAS AVE,"NEW YORK, NEW YORK",(212) 923-2414
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),253 1ST AVE,"NEW YORK, NEW YORK",(401) 765-1500
new_york,DUANE READE # 21210,(pharmacy dme freestanding),526 W 30TH ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,RS DRUG CORP,(pharmacy dme freestanding),2182 AMSTERDAM AVE,"NEW YORK, NEW YORK",(917) 388-5838
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),540 AMSTERDAM AVE,"NEW YORK, NEW YORK",(401) 765-1500
new_york,MELLAU PHARMACY INC,(pharmacy dme freestanding),593 FORT WASHINGTON AVE,"NEW YORK, NEW YORK",(212) 568-5511
new_york,JKM DRUGS INC,(pharmacy dme freestanding),1479 SAINT NICHOLAS AVE,"NEW YORK, NEW YORK",(212) 923-4190
new_york,BHOLE PHARMACY INC,(pharmacy dme freestanding),3663 BROADWAY,"NEW YORK, NEW YORK",(212) 491-2910
new_york,AIDS HEALTHCARE FOUNDATION,(pharmacy dme freestanding),352 7TH AVE RM 1206,"NEW YORK, NEW YORK",(323) 860-5366
new_york,CHELSEA ROYAL CARE PHARMACY INC,(pharmacy dme freestanding),154 9TH AVE,"NEW YORK, NEW YORK",(212) 255-8000
new_york,TAINO TOWERS PHARMACY,(pharmacy dme freestanding),2253 3RD AVE,"NEW YORK, NEW YORK",(212) 426-6200
new_york,ERIN PHARMACY,(pharmacy dme freestanding),360 E 4TH ST,"NEW YORK, NEW YORK",(212) 677-7335
new_york,DUANE READE #386,(pharmacy dme freestanding),425 MAIN ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,CALIGOR RX INC,(pharmacy dme freestanding),1226 LEXINGTON AVE,"NEW YORK, NEW YORK",(212) 369-6000
new_york,HILDA PHARMACY LLC,(pharmacy dme freestanding),3363A BROADWAY,"NEW YORK, NEW YORK",(212) 518-3010
new_york,MISHKINS PHARMACY LLC,(pharmacy dme freestanding),1714 AMSTERDAM AVE,"NEW YORK, NEW YORK",(212) 926-2801
new_york,NYPRES PHARMACY INC,(pharmacy dme freestanding),1083 SAINT NICHOLAS AVE,"NEW YORK, NEW YORK",(646) 918-6640
new_york,DUANE READE #272,(pharmacy dme freestanding),4 COLUMBUS CIR,"NEW YORK, NEW YORK",(847) 527-4410
new_york,VALENTINA'S PHARMACY INC,(pharmacy dme freestanding),14 W 125TH ST,"NEW YORK, NEW YORK",(646) 449-0133
new_york,WALGREEN EASTERN CO INC # 01214,(pharmacy dme freestanding),1328 2ND AVE,"NEW YORK, NEW YORK",(847) 527-2207
new_york,CITYDRUG & SURGICAL INC,(pharmacy dme freestanding),2039 AMSTERDAM AVE,"NEW YORK, NEW YORK",(212) 781-1011
new_york,SMART AID PHARMACY,(pharmacy dme freestanding),708 SAINT NICHOLAS AVE,"NEW YORK, NEW YORK",(212) 234-4299
new_york,HARTLEY PHARMACY,(pharmacy dme freestanding),1219 AMSTERDAM AVE,"NEW YORK, NEW YORK",(212) 749-8480
new_york,92 DRUGS INC,(pharmacy dme freestanding),1938 2ND AVE,"NEW YORK, NEW YORK",(212) 426-6484
new_york,THRIFTWAY PHARMACY,(pharmacy dme freestanding),646 10TH AVE,"NEW YORK, NEW YORK",(212) 956-1100
new_york,PRO AID PHARMACY INC,(pharmacy dme freestanding),728 W 181ST ST,"NEW YORK, NEW YORK",(646) 791-2400
new_york,KRUPA RX INC,(pharmacy dme freestanding),972 AMSTERDAM AVE,"NEW YORK, NEW YORK",(212) 666-4800
new_york,AVENUE C PHARMACY,(pharmacy dme freestanding),178 AVENUE C,"NEW YORK, NEW YORK",(212) 228-0764
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),1619 BROADWAY,"NEW YORK, NEW YORK",(646) 416-5752
new_york,DUANE READE #503,(pharmacy dme freestanding),711 THRID AVE FRNT A,"NEW YORK, NEW YORK",(847) 527-4410
new_york,139 CENTER PHARMACY LLC,(pharmacy dme freestanding),139 CENTRE ST PH 105,"NEW YORK, NEW YORK",(646) 838-6388
new_york,RIVERTON PHARMACY,(pharmacy dme freestanding),2085 LEXINGTON AVE,"NEW YORK, NEW YORK",(212) 283-8300
new_york,CM & P PHARMACY INC,(pharmacy dme freestanding),1600 SAINT NICHOLAS AVE,"NEW YORK, NEW YORK",(212) 927-5994
new_york,DUANE READE #118,(pharmacy dme freestanding),305 BROADWAY,"NEW YORK, NEW YORK",(217) 709-2421
new_york,GIA AND GRAY APOTHECARY INC,(pharmacy dme freestanding),138 W BROADWAY,"NEW YORK, NEW YORK",(212) 971-1380
new_york,BOAN DRUGS INC,(pharmacy dme freestanding),1842 AMSTERDAM AVE,"NEW YORK, NEW YORK",(212) 690-1331
new_york,ANSONIA PHARMACY,(pharmacy dme freestanding),446 AVENUE OF THE AMERICAS,"NEW YORK, NEW YORK",(212) 677-6710
new_york,DUANE READE #217,(pharmacy dme freestanding),625 8TH AVE,"NEW YORK, NEW YORK",(847) 527-4410
new_york,PRESCRIPTIONS EXCLUSIVE,(pharmacy dme freestanding),1229 3RD AVE,"NEW YORK, NEW YORK",(212) 249-1050
new_york,DUANE READE ETAL PTRS #102,(pharmacy dme freestanding),250 BROADWAY,"NEW YORK, NEW YORK",(217) 709-2350
new_york,DUANE READE #209,(pharmacy dme freestanding),609B COLUMBUS AVE,"NEW YORK, NEW YORK",(847) 527-4410
new_york,DUANE READE #408,(pharmacy dme freestanding),459 BROADWAY,"NEW YORK, NEW YORK",(847) 527-4410
new_york,PHARMA CARE INC,(pharmacy dme freestanding),2454 ADAM CLAYTON POWELL JR BLVD,"NEW YORK, NEW YORK",(212) 862-0505
new_york,LC PHARMACY INC,(pharmacy dme freestanding),75 E BROADWAY,"NEW YORK, NEW YORK",(212) 513-1177
new_york,MANHATTAN CHINATOWN PHARMACY INC,(pharmacy dme freestanding),156 CANAL ST,"NEW YORK, NEW YORK",(212) 223-2833
new_york,SAN AGUSTIN PHARMACY LLC,(pharmacy dme freestanding),4157 BROADWAY,"NEW YORK, NEW YORK",(212) 568-1020
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),630 LEXINGTON AVE,"NEW YORK, NEW YORK",(917) 369-8688
new_york,PHARMACARE SPEC PHAR #2919,(pharmacy dme freestanding),126 8TH AVE,"NEW YORK, NEW YORK",(401) 756-1500
new_york,TYKA HOLDINGS INC,(pharmacy dme freestanding),6B ELIZABETH ST,"NEW YORK, NEW YORK",(212) 343-1517
new_york,DUANE READE #398,(pharmacy dme freestanding),399 E 72ND ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,NILKANTH RX INC,(pharmacy dme freestanding),1265 SAINT NICHOLAS AVE,"NEW YORK, NEW YORK",(212) 781-4214
new_york,DUANE READE #127,(pharmacy dme freestanding),49 E 52ND ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,CHARLIE PHARMACY INC,(pharmacy dme freestanding),2034 2ND AVE,"NEW YORK, NEW YORK",(718) 676-2210
new_york,HEALTHY HARLEM RX CORP,(pharmacy dme freestanding),1875 LEXINGTON AVE,"NEW YORK, NEW YORK",(212) 601-2661
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),1569 1ST AVE,"NEW YORK, NEW YORK",(401) 765-1500
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),81 8TH AVE,"NEW YORK, NEW YORK",(212) 366-4085
new_york,MADISON SPECIALTY PHARMACY INC,(pharmacy dme freestanding),1663 MADISON AVE,"NEW YORK, NEW YORK",(646) 609-6500
new_york,MYC DRUGS INC,(pharmacy dme freestanding),2272 3RD AVE,"NEW YORK, NEW YORK",(212) 369-6500
new_york,DUANE READE #126,(pharmacy dme freestanding),95 WALL ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,WASHINGTON HEIGHTS PHARMACY AND SUR,(pharmacy dme freestanding),4197 BROADWAY,"NEW YORK, NEW YORK",(212) 795-7455
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),320 5TH AVE,"NEW YORK, NEW YORK",(212) 279-2856
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),130 5TH AVE,"NEW YORK, NEW YORK",(212) 835-6920
new_york,DRUGBOX PHARMACY INC,(pharmacy dme freestanding),110 W END AVE,"NEW YORK, NEW YORK",(212) 362-0000
new_york,GOLDBERGERS PHARMACY,(pharmacy dme freestanding),1200 1ST AVE,"NEW YORK, NEW YORK",(212) 734-6998
new_york,S&J PHARMACY CORP,(pharmacy dme freestanding),3921 BROADWAY,"NEW YORK, NEW YORK",(212) 928-6342
new_york,LDC PHARMACY CORP,(pharmacy dme freestanding),1825 MADISON AVE,"NEW YORK, NEW YORK",(212) 369-5555
new_york,DUANE READE #153,(pharmacy dme freestanding),866 3RD AVE,"NEW YORK, NEW YORK",(847) 527-4410
new_york,DUANE READE,(pharmacy dme freestanding),51 W 51ST ST STE A,"NEW YORK, NEW YORK",(217) 709-2421
new_york,NYC APOTHECARY INC,(pharmacy dme freestanding),333 W 57TH ST,"NEW YORK, NEW YORK",(212) 672-0533
new_york,DUANE READE #524,(pharmacy dme freestanding),1627 BROADWAY,"NEW YORK, NEW YORK",(217) 709-2421
new_york,RX 2000 INC,(pharmacy dme freestanding),2325 1ST AVE,"NEW YORK, NEW YORK",(212) 289-8839
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),743 AMSTERDAM AVE,"NEW YORK, NEW YORK",(401) 765-1500
new_york,NUCARE PHARMACY INC,(pharmacy dme freestanding),1789 1ST AVE,"NEW YORK, NEW YORK",(212) 426-9300
new_york,MEDICS PHARMACY INC,(pharmacy dme freestanding),1740 1ST AVE,"NEW YORK, NEW YORK",(212) 540-4200
new_york,JJ COLUMBUS DRUG CO INC,(pharmacy dme freestanding),1009 COLUMBUS AVE,"NEW YORK, NEW YORK",(212) 662-6630
new_york,CVS PHARMACY 02962,(pharmacy dme freestanding),300 PARK AVE S,"NEW YORK, NEW YORK",(212) 982-5193
new_york,S H DRUGS INC,(pharmacy dme freestanding),220 NAGLE AVE # 8,"NEW YORK, NEW YORK",(212) 942-0202
new_york,DUANE READE #131,(pharmacy dme freestanding),1 WHITEHALL ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,PREVAIL PHARMACY INC,(pharmacy dme freestanding),850 AMSTERDAM AVE,"NEW YORK, NEW YORK",(917) 409-3891
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),38 WARREN ST,"NEW YORK, NEW YORK",(212) 801-6345
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),500 7TH AVE,"NEW YORK, NEW YORK",(212) 835-6921
new_york,DUANE READE #181,(pharmacy dme freestanding),4 AMSTERDAM AVE,"NEW YORK, NEW YORK",(847) 527-4410
new_york,BROADWAY APOTHECARY INC,(pharmacy dme freestanding),779 BROADWAY,"NEW YORK, NEW YORK",(212) 961-6681
new_york,DWARAKA MAYI DRUGS INC,(pharmacy dme freestanding),3885 BROADWAY # 3897,"NEW YORK, NEW YORK",(646) 861-2533
new_york,CARE PHARMACY AND SURGICALS,(pharmacy dme freestanding),565 LENOX AVE,"NEW YORK, NEW YORK",(212) 281-2345
new_york,PEACH TREE PHARMACY INC,(pharmacy dme freestanding),2492 ADAM CLAYTON POWELL JR BLVD,"NEW YORK, NEW YORK",(646) 755-8262
new_york,DUANE READE #125,(pharmacy dme freestanding),67 BROAD ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,MALCOLM PHARMACY INC,(pharmacy dme freestanding),160 LENOX AVE,"NEW YORK, NEW YORK",(212) 722-1550
new_york,GOTHAM PHARMACY INC,(pharmacy dme freestanding),2258 3RD AVE,"NEW YORK, NEW YORK",(212) 289-7800
new_york,DUANE READE #335,(pharmacy dme freestanding),320 W 145TH ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,CHERRYS PHARMACY,(pharmacy dme freestanding),207 E 66TH ST,"NEW YORK, NEW YORK",(212) 717-7797
new_york,DUANE READE #134,(pharmacy dme freestanding),100 W 57TH ST,"NEW YORK, NEW YORK",(847) 527-4410
new_york,BH RX LLC,(pharmacy dme freestanding),2224 1ST AVE,"NEW YORK, NEW YORK",(212) 222-8672
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),1396 2ND AVE,"NEW YORK, NEW YORK",(212) 249-5699
new_york,CVS ALBANY LLC,(pharmacy dme freestanding),115 W 125TH ST,"NEW YORK, NEW YORK",(212) 864-5431
new_york,HEIGHTS CHEMIST INC,(pharmacy dme freestanding),1388 SAINT NICHOLAS AVE,"NEW YORK, NEW YORK",(212) 927-1170
